STATENAME,MTFCC,OID,GEOID,STATE,PLACE,PLACENS,BASENAME,NAME,LSADC,FUNCSTAT,PLACECC,AREALAND,AREAWATER,UR,CBSAPCI,NECTAPCI,CENTLAT,CENTLON,INTPTLAT,INTPTLON
Puerto Rico,G4210,2803083662281,7232522,72,32522,02415369,Guaynabo,Guaynabo zona urbana,62,S,U1,31202305,425808,,Y,N,+18.3838340,-066.1133790,+18.3839897,-066.1149417
Puerto Rico,G4210,2803083738081,7232823,72,32823,02415370,Gurabo,Gurabo zona urbana,62,S,U1,3092394,9562,,N,N,+18.2528518,-065.9785852,+18.2526070,-065.9786408
Puerto Rico,G4210,2803083545985,7231189,72,31189,02415365,Guánica,Guánica zona urbana,62,S,U1,6529156,15045,,N,N,+17.9697568,-066.9309099,+17.9683755,-066.9291674
Puerto Rico,G4210,28030494373139,7235403,72,35403,02415371,H. Rivera Colón,H. Rivera Colón comunidad,55,S,U1,1715962,1965,,N,N,+18.3481999,-066.2732920,+18.3492497,-066.2763266
Puerto Rico,G4210,280303709586169,7233184,72,33184,02585093,Hacienda San José,Hacienda San José comunidad,55,S,U1,1440852,6260,,N,N,+18.2408895,-066.0720980,+18.2406113,-066.0718467
Puerto Rico,G4210,2803083778797,7233296,72,33296,02415372,Hatillo,Hatillo zona urbana,62,S,U1,2801837,1133002,,N,N,+18.4836380,-066.8225872,+18.4838170,-066.8221570
Puerto Rico,G4210,28030591285573,7233597,72,33597,02415373,Hato Arriba,Hato Arriba comunidad,55,S,U1,2055969,,,N,N,+18.3519823,-067.0335984,+18.3519823,-067.0335984
Puerto Rico,G4210,2803094712269,7233683,72,33683,02415374,Hato Candal,Hato Candal comunidad,55,S,U1,1540516,,,N,N,+18.3731688,-065.7906016,+18.3731688,-065.7906016
Puerto Rico,G4210,2803015692439048,7234242,72,34242,02807566,Hato Viejo,Hato Viejo comunidad,55,S,U1,4992371,73486,,N,N,+18.3605830,-066.4812147,+18.3597803,-066.4811380
Puerto Rico,G4210,2803015504205900,7234914,72,34914,02807570,Honduras,Honduras comunidad,55,S,U1,798087,,,N,N,+18.1411885,-066.2005041,+18.1411885,-066.2005041
Puerto Rico,G4210,28030270269416,7235059,72,35059,02415375,Hormigueros,Hormigueros zona urbana,62,S,U1,11448724,190,,N,N,+18.1437101,-067.1199465,+18.1435593,-067.1205768
Puerto Rico,G4210,28030598722440,7235532,72,35532,02415376,Humacao,Humacao zona urbana,62,S,U1,12762135,14103,,N,N,+18.1519653,-065.8203980,+18.1517680,-065.8205990
Puerto Rico,G4210,2803092391901,7235962,72,35962,02415377,Imbéry,Imbéry comunidad,55,S,U1,1668266,,,N,N,+18.4370825,-066.5564848,+18.4370825,-066.5564848
Puerto Rico,G4210,28030562595150,7236177,72,36177,02415378,Indios,Indios comunidad,55,S,U1,2633283,1937,,N,N,+17.9942320,-066.8210961,+17.9972542,-066.8193700
Puerto Rico,G4210,28030494702418,7236263,72,36263,02415379,Ingenio,Ingenio comunidad,55,S,U1,1405911,,,N,N,+18.4452389,-066.2238899,+18.4452389,-066.2238899
Puerto Rico,G4210,2803094557539,7236478,72,36478,02415380,Isabela,Isabela zona urbana,62,S,U1,6775806,1342480,,Y,N,+18.5015370,-067.0233693,+18.5017486,-067.0237216
Puerto Rico,G4210,2803015481952850,7236779,72,36779,02804365,Isleta,Isleta comunidad,55,S,U1,357456,29,,N,N,+18.3767037,-067.1122073,+18.3758180,-067.1123225
Puerto Rico,G4210,28030494119762,7237166,72,37166,02415381,Jagual,Jagual comunidad,55,S,U1,560408,,,N,N,+18.1610462,-065.9991195,+18.1610462,-065.9991195
Puerto Rico,G4210,2803015692439049,7237336,72,37336,02807568,Jaguas,Jaguas comunidad,55,S,U1,5414519,,,N,N,+18.3073739,-066.4777026,+18.3073739,-066.4777026
Puerto Rico,G4210,28030495722630,7238241,72,38241,02415382,Jauca,Jauca comunidad,55,S,U1,3324633,1243115,,N,N,+17.9634082,-066.3669819,+17.9625698,-066.3669840
Puerto Rico,G4210,28030132270654,7238370,72,38370,02415383,Jayuya,Jayuya zona urbana,62,S,U1,1252291,,,Y,N,+18.2198009,-066.5983113,+18.2198009,-066.5983113
Puerto Rico,G4210,28030269728051,7238671,72,38671,02415384,Jobos,Jobos comunidad,55,S,U1,1430631,,,N,N,+17.9607157,-066.1655190,+17.9607157,-066.1655190
Puerto Rico,G4210,280301181550209,7238972,72,38972,02415385,Juana Díaz,Juana Díaz zona urbana,62,S,U1,3896681,43111,,N,N,+18.0531612,-066.5043918,+18.0532572,-066.5043192
Puerto Rico,G4210,28030591285574,7239470,72,39470,02415386,Juncal,Juncal comunidad,55,S,U1,459708,,,N,N,+18.3123855,-066.9218339,+18.3123855,-066.9218339
Puerto Rico,G4210,28030585389435,7239574,72,39574,02415387,Juncos,Juncos zona urbana,62,S,U1,3895674,41107,,N,N,+18.2256533,-065.9162069,+18.2257980,-065.9158764
Puerto Rico,G4210,28030601946534,7239875,72,39875,02415388,La Alianza,La Alianza comunidad,55,S,U1,2943713,,,N,N,+18.3950477,-066.5974888,+18.3950477,-066.5974888
Puerto Rico,G4210,2803094712270,7240348,72,40348,02415389,La Dolores,La Dolores comunidad,55,S,U1,1708206,,,N,N,+18.3726110,-065.8546818,+18.3726110,-065.8546818
Puerto Rico,G4210,28030131324107,7240563,72,40563,02415390,La Fermina,La Fermina comunidad,55,S,U1,2534439,399,,N,N,+18.1743911,-065.8526573,+18.1733718,-065.8519215
Puerto Rico,G4210,280303709579253,7241274,72,41274,02585094,La Liga,La Liga comunidad,55,S,U2,377808,,,N,N,+18.2893149,-066.0507579,+18.2893149,-066.0507579
Puerto Rico,G4210,28030611089390,7241294,72,41294,02414849,La Luisa,La Luisa comunidad,55,S,U1,2546540,,,N,N,+18.4488375,-066.5078432,+18.4488375,-066.5078432
Puerto Rico,G4210,280301211625240,7241767,72,41767,02414850,La Parguera,La Parguera comunidad,55,S,U1,736952,,,N,N,+17.9748536,-067.0459183,+17.9748536,-067.0459183
Puerto Rico,G4210,2803015682162796,7241810,72,41810,02807545,La Pica,La Pica comunidad,55,S,U1,317292,,,N,N,+18.4652267,-066.8620018,+18.4652267,-066.8620018
Puerto Rico,G4210,28030600509360,7242068,72,42068,02414851,La Playa,La Playa comunidad,55,S,U1,2754830,1300733,,N,N,+18.2852510,-067.1890902,+18.2855822,-067.1887913
Puerto Rico,G4210,28030557144191,7242197,72,42197,02414852,La Plena,La Plena comunidad,55,S,U1,995348,,,N,N,+18.0411678,-066.2063498,+18.0411678,-066.2063498
Puerto Rico,G4210,280303709571111,7245170,72,45170,02585095,La Yuca,La Yuca comunidad,55,S,U2,244681,,,N,N,+18.0727343,-066.6077330,+18.0727343,-066.6077330
Puerto Rico,G4210,280301211625238,7240950,72,40950,02414853,Lajas,Lajas zona urbana,62,S,U1,3870420,555,,N,N,+18.0431269,-067.0573670,+18.0428758,-067.0571264
Puerto Rico,G4210,28030494506810,7241466,72,41466,02414854,Lamboglia,Lamboglia comunidad,55,S,U1,1283121,,,N,N,+17.9847601,-065.9858281,+17.9847601,-065.9858281
Puerto Rico,G4210,2803094978101,7242498,72,42498,02414855,Lares,Lares zona urbana,62,S,U1,5244360,1129,,N,N,+18.2963640,-066.8836035,+18.2967582,-066.8833918
Puerto Rico,G4210,2803082826528,7242842,72,42842,02415299,Las Carolinas,Las Carolinas comunidad,55,S,U1,906887,3500,,N,N,+18.2538728,-066.0659064,+18.2537677,-066.0643160
Puerto Rico,G4210,280303942615744,7243057,72,43057,02631215,Las Croabas,Las Croabas comunidad,55,S,U1,2099267,1109725,,N,N,+18.3701470,-065.6298729,+18.3687476,-065.6315959
Puerto Rico,G4210,2803015682275861,7243294,72,43294,02807579,Las Gaviotas,Las Gaviotas comunidad,55,S,U1,96453,,,N,N,+18.4368043,-066.1907019,+18.4368043,-066.1907019
Puerto Rico,G4210,28030600509361,7243702,72,43702,02414856,Las Marías,Las Marías comunidad,55,S,U1,641415,,,N,N,+18.2927788,-067.1451066,+18.2927788,-067.1451066
Puerto Rico,G4210,2803094605067,7243788,72,43788,02414857,Las Marías,Las Marías zona urbana,62,S,U1,917389,,,N,N,+18.2546276,-066.9869340,+18.2546276,-066.9869340
Puerto Rico,G4210,28030599538124,7244003,72,44003,02414858,Las Ochenta,Las Ochenta comunidad,55,S,U1,1378192,55,,N,N,+17.9841105,-066.3173679,+17.9838954,-066.3176913
Puerto Rico,G4210,28030495722631,7244089,72,44089,02414859,Las Ollas,Las Ollas comunidad,55,S,U1,684095,3583,,N,N,+18.0141707,-066.4205955,+18.0146540,-066.4211595
Puerto Rico,G4210,28030131324108,7244390,72,44390,02414860,Las Piedras,Las Piedras zona urbana,62,S,U1,3408111,,,N,N,+18.1786567,-065.8711234,+18.1786567,-065.8711234
Puerto Rico,G4210,2803015481952846,7244507,72,44507,02804366,Lassalle,Lassalle comunidad,55,S,U1,368234,,,N,N,+18.3855987,-067.0616212,+18.3855987,-067.0616212
Puerto Rico,G4210,28030608453227,7245379,72,45379,02414862,Liborio Negrón Torres,Liborio Negrón Torres comunidad,55,S,U1,615590,,,N,N,+18.0430954,-066.9428012,+18.0430954,-066.9428012
Puerto Rico,G4210,28030608453228,7246282,72,46282,02414863,Lluveras,Lluveras comunidad,55,S,U1,1885865,,,N,N,+18.0380083,-066.9037603,+18.0380083,-066.9037603
Puerto Rico,G4210,2803015481952845,7246800,72,46800,02804368,Lomas Verdes,Lomas Verdes comunidad,55,S,U1,787801,,,N,N,+18.3822597,-067.1200539,+18.3822597,-067.1200539
Puerto Rico,G4210,2803082986207,7246626,72,46626,02414865,Lomas,Lomas comunidad,55,S,U1,820221,,,N,N,+18.2687595,-065.9095833,+18.2687595,-065.9095833
Puerto Rico,G4210,2803015481952847,7246960,72,46960,02804370,Los Héroes,Los Héroes comunidad,55,S,U1,246047,,,N,N,+18.3910738,-067.1187318,+18.3910738,-067.1187318
Puerto Rico,G4210,2803083336354,7247013,72,47013,02414866,Los Llanos,Los Llanos comunidad,55,S,U1,2041859,,,N,N,+18.0579626,-066.4091353,+18.0579626,-066.4091353
Puerto Rico,G4210,280303709582577,7247336,72,47336,02585096,Los Panes,Los Panes comunidad,55,S,U2,593750,,,N,N,+18.1848690,-066.0761267,+18.1848690,-066.0761267
Puerto Rico,G4210,280303709586531,7247422,72,47422,02585097,Los Prados,Los Prados comunidad,55,S,U1,638944,,,N,N,+18.2330370,-066.0621082,+18.2330370,-066.0621082
Puerto Rico,G4210,28030131731874,7246368,72,46368,02414864,Loíza,Loíza zona urbana,62,S,U1,1337165,361609,,N,N,+18.4320209,-065.8795750,+18.4330562,-065.8780114
Puerto Rico,G4210,280301181550210,7247615,72,47615,02414867,Luis Lloréns Torres,Luis Lloréns Torres comunidad,55,S,U1,1192478,,,N,N,+18.0565439,-066.5267349,+18.0565439,-066.5267349
Puerto Rico,G4210,28030596839928,7247701,72,47701,02414868,Luis M. Cintrón,Luis M. Cintrón comunidad,55,S,U1,3100137,,,N,N,+18.3013841,-065.6378332,+18.3013841,-065.6378332
Puerto Rico,G4210,2803095011793,7247787,72,47787,02414869,Luquillo,Luquillo zona urbana,62,S,U1,2751313,1285079,,N,N,+18.3754627,-065.7200966,+18.3756682,-065.7209201
Puerto Rico,G4210,28030582523642,7247873,72,47873,02414870,Luyando,Luyando comunidad,55,S,U1,4242238,,,N,N,+18.3574706,-067.1553434,+18.3574706,-067.1553434
Puerto Rico,G4210,28030562595151,7248604,72,48604,02414871,Magas Arriba,Magas Arriba comunidad,55,S,U1,1901475,,,N,N,+18.0234243,-066.7664426,+18.0234243,-066.7664426
Puerto Rico,G4210,280303942615777,7248862,72,48862,02631216,Maguayo,Maguayo comunidad,55,S,U1,806352,,,N,N,+18.0099881,-067.0854391,+18.0099881,-067.0854391
Puerto Rico,G4210,28030611089391,7250152,72,50152,02414872,Manatí,Manatí zona urbana,62,S,U1,5386177,649,,N,N,+18.4282882,-066.4823876,+18.4312950,-066.4771453
Puerto Rico,G4210,2803015682275857,7250260,72,50260,02414861,Mansión del Mar,Mansión del Mar comunidad,55,S,U1,7031306,784843,,N,N,+18.4461540,-066.1781578,+18.4454910,-066.1786037
Puerto Rico,G4210,2803015682275867,7250270,72,50270,02807581,Mansión del Sol,Mansión del Sol comunidad,55,S,U1,122393,,,N,N,+18.4370182,-066.1936969,+18.4370182,-066.1936969
Puerto Rico,G4210,2803083336355,7251055,72,51055,02414874,Mariano Colón,Mariano Colón comunidad,55,S,U1,3851161,,,N,N,+18.0286747,-066.3356305,+18.0286747,-066.3356305
Puerto Rico,G4210,2803094623300,7251270,72,51270,02414875,Maricao,Maricao zona urbana,62,S,U1,421474,,,N,N,+18.1834820,-066.9805860,+18.1818363,-066.9774033
Puerto Rico,G4210,28030133831925,7251657,72,51657,02414876,Martorell,Martorell comunidad,55,S,U1,2373158,,,N,N,+18.0730398,-065.8976706,+18.0730398,-065.8976706
Puerto Rico,G4210,28030605399245,7251700,72,51700,02414877,Marueño,Marueño comunidad,55,S,U1,1291249,,,N,N,+18.0584199,-066.6568639,+18.0584199,-066.6568639
Puerto Rico,G4210,2803083545986,7250754,72,50754,02414873,María Antonia,María Antonia comunidad,55,S,U1,907267,,,N,N,+17.9782619,-066.8898535,+17.9782619,-066.8898535
Puerto Rico,G4210,28030607818130,7252345,72,52345,02414878,Maunabo,Maunabo zona urbana,62,S,U1,1516949,,,N,N,+18.0056796,-065.9010760,+18.0056796,-065.9010760
Puerto Rico,G4210,28030585582250,7252431,72,52431,02414879,Mayagüez,Mayagüez zona urbana,62,S,U1,54345163,5621232,,Y,N,+18.2012225,-067.1425659,+18.2012212,-067.1417795
Puerto Rico,G4210,28030493770391,7253678,72,53678,02414880,Miranda,Miranda comunidad,55,S,U1,4786254,4956,,N,N,+18.3868818,-066.3789333,+18.3870520,-066.3726292
Puerto Rico,G4210,2803095048953,7253807,72,53807,02414881,Moca,Moca zona urbana,62,S,U1,352678,,,N,N,+18.3942727,-067.1137880,+18.3942727,-067.1137880
Puerto Rico,G4210,28030493770392,7253979,72,53979,02414882,Monserrate,Monserrate comunidad,55,S,U1,1801831,37887,,N,N,+18.4366659,-066.3579185,+18.4371104,-066.3566378
Puerto Rico,G4210,28030607375580,7254366,72,54366,02414883,Monte Grande,Monte Grande comunidad,55,S,U1,3700033,,,N,N,+18.0894030,-067.1200359,+18.0894030,-067.1200359
Puerto Rico,G4210,280303709571267,7254688,72,54688,02585098,Monte Verde,Monte Verde comunidad,55,S,U2,1047173,3026,,N,N,+18.0971876,-066.6195866,+18.0982416,-066.6199611
Puerto Rico,G4210,2803094557540,7254882,72,54882,02414884,Mora,Mora comunidad,55,S,U1,828250,756,,N,N,+18.4625252,-067.0322340,+18.4627088,-067.0320965
Puerto Rico,G4210,28030133107800,7255097,72,55097,02414885,Morovis,Morovis zona urbana,62,S,U1,1454040,825,,N,N,+18.3269560,-066.4058874,+18.3268562,-066.4060648
Puerto Rico,G4210,28030494373140,7255355,72,55355,02414886,Mucarabones,Mucarabones comunidad,55,S,U1,843013,,,N,N,+18.3906529,-066.2177299,+18.3906529,-066.2177299
Puerto Rico,G4210,28030553032863,7255828,72,55828,02414887,Naguabo,Naguabo zona urbana,62,S,U1,1628053,,,N,N,+18.2116635,-065.7370428,+18.2116635,-065.7370428
Puerto Rico,G4210,280301169807164,7256129,72,56129,02414888,Naranjito,Naranjito zona urbana,62,S,U1,1717330,,,N,N,+18.3028207,-066.2496374,+18.3028207,-066.2496374
Puerto Rico,G4210,28030269728052,7257075,72,57075,02414889,Olimpo,Olimpo comunidad,55,S,U1,755635,2148,,N,N,+18.0025961,-066.1095289,+18.0028817,-066.1091307
Puerto Rico,G4210,28030493509112,7257290,72,57290,02414890,Orocovis,Orocovis zona urbana,62,S,U1,1457914,,,N,N,+18.2258590,-066.3902037,+18.2258590,-066.3902037
Puerto Rico,G4210,2803015682275864,7257612,72,57612,02807583,Pabellones,Pabellones comunidad,55,S,U1,135098,,,N,N,+18.4412121,-066.2156076,+18.4412121,-066.2156076
Puerto Rico,G4210,2803083503697,7257862,72,57862,02414892,Pajonal,Pajonal comunidad,55,S,U1,300200,,,N,N,+18.3846565,-066.5559823,+18.3846565,-066.5559823
Puerto Rico,G4210,2803015664531098,7258613,72,58613,02807552,Palma Sola,Palma Sola comunidad,55,S,U1,2904385,,,N,N,+18.3239432,-065.8715096,+18.3239432,-065.8715096
Puerto Rico,G4210,2803083336356,7257978,72,57978,02414893,Palmarejo,Palmarejo comunidad,55,S,U1,1528852,,,N,N,+18.0681975,-066.3266292,+18.0681975,-066.3266292
Puerto Rico,G4210,2803015504205894,7258064,72,58064,99999998,Palmarejo,Palmarejo comunidad,55,S,U1,2205096,,,N,N,+18.3148093,-066.2923256,+18.3148093,-066.2923256
Puerto Rico,G4210,280301211625242,7258150,72,58150,02414894,Palmarejo,Palmarejo comunidad,55,S,U1,873928,,,N,N,+18.0409139,-067.0764856,+18.0409139,-067.0764856
Puerto Rico,G4210,28030494506811,7258365,72,58365,02414895,Palmas,Palmas comunidad,55,S,U1,3385397,12947,,N,N,+17.9877879,-066.0253943,+17.9883961,-066.0251261
Puerto Rico,G4210,280303945496294,7258602,72,58602,02634430,Palmas del Mar,Palmas del Mar comunidad,55,S,U1,7770812,283615,,N,N,+18.0922600,-065.8005126,+18.0909157,-065.8016393
Puerto Rico,G4210,2803094712271,7258666,72,58666,02414897,Palmer,Palmer comunidad,55,S,U1,527189,,,N,N,+18.3703724,-065.7733858,+18.3703724,-065.7733858
Puerto Rico,G4210,28030607818131,7259139,72,59139,02414896,Palo Seco,Palo Seco comunidad,55,S,U1,1176331,,,N,N,+18.0092882,-065.9369853,+18.0092882,-065.9369853
Puerto Rico,G4210,2803083375076,7258967,72,58967,02414898,Palomas,Palomas comunidad,55,S,U1,2241977,,,N,N,+18.2352718,-066.2534395,+18.2352718,-066.2534395
Puerto Rico,G4210,28030593385808,7259053,72,59053,02414899,Palomas,Palomas comunidad,55,S,U1,1294910,1997,,N,N,+18.0134731,-066.8687961,+18.0133852,-066.8684295
Puerto Rico,G4210,2803083274976,7259420,72,59420,02414900,Parcelas La Milagrosa,Parcelas La Milagrosa comunidad,55,S,U1,664999,,,N,N,+18.1715081,-066.1868477,+18.1715081,-066.1868477
Puerto Rico,G4210,280303709571045,7259422,72,59422,02585100,Parcelas Mandry,Parcelas Mandry comunidad,55,S,U2,244054,,,N,N,+18.0810233,-066.5627113,+18.0810233,-066.5627113
Puerto Rico,G4210,2803083274977,7259425,72,59425,02414901,Parcelas Nuevas,Parcelas Nuevas comunidad,55,S,U1,1664265,,,N,N,+18.1399849,-066.1702358,+18.1399849,-066.1702358
Puerto Rico,G4210,28030495722632,7259440,72,59440,02414902,Parcelas Peñuelas,Parcelas Peñuelas comunidad,55,S,U1,1530630,11278,,N,N,+18.0060816,-066.3475951,+18.0090072,-066.3534375
Puerto Rico,G4210,280303709581987,7259450,72,59450,02585101,Parcelas Viejas Borinquen,Parcelas Viejas Borinquen comunidad,55,S,U1,125556,,,N,N,+18.1738541,-066.0406197,+18.1738541,-066.0406197
Puerto Rico,G4210,280303709581942,7259386,72,59386,02585099,Parcelas de Navarro,Parcelas de Navarro comunidad,55,S,U1,348562,,,N,N,+18.2301059,-066.0041622,+18.2301059,-066.0041622
Puerto Rico,G4210,28030609670129,7260257,72,60257,02414903,Pastos,Pastos comunidad,55,S,U1,1322994,,,N,N,+18.1192917,-066.2600900,+18.1192917,-066.2600900
Puerto Rico,G4210,28030494506812,7260472,72,60472,02414904,Patillas,Patillas zona urbana,62,S,U1,2950709,4783,,N,N,+18.0068719,-066.0133807,+18.0069136,-066.0134535
Puerto Rico,G4210,28030553032864,7260945,72,60945,02414905,Peña Pobre,Peña Pobre comunidad,55,S,U1,258971,,,N,N,+18.2174370,-065.8221958,+18.2174370,-065.8221958
Puerto Rico,G4210,2803095093783,7261074,72,61074,02414906,Peñuelas,Peñuelas zona urbana,62,S,U1,2496899,2329,,N,N,+18.0595352,-066.7207823,+18.0596337,-066.7211400
Puerto Rico,G4210,280303942615776,7261545,72,61545,02631218,Piedra Aguza,Piedra Aguza comunidad,55,S,U2,1636701,7391,,N,N,+18.0337433,-066.4955208,+18.0351051,-066.4943890
Puerto Rico,G4210,2803082943417,7261590,72,61590,02414907,Piedra Gorda,Piedra Gorda comunidad,55,S,U1,1765505,,,N,N,+18.4341942,-066.8860855,+18.4341942,-066.8860855
Puerto Rico,G4210,2803015682215286,7261977,72,61977,02807571,Piñas,Piñas comunidad,55,S,U1,2704114,,,N,N,+18.1899972,-066.2331832,+18.1899972,-066.2331832
Puerto Rico,G4210,2803095011794,7263310,72,63310,02414908,Playa Fortuna,Playa Fortuna comunidad,55,S,U1,1579391,603637,,N,N,+18.3780611,-065.7444893,+18.3782237,-065.7438365
Puerto Rico,G4210,28030495722633,7263568,72,63568,02414911,Playita Cortada,Playita Cortada comunidad,55,S,U1,2317087,2728985,,N,N,+17.9764206,-066.4434622,+17.9734253,-066.4389890
Puerto Rico,G4210,28030599538125,7263503,72,63503,02414909,Playita,Playita comunidad,55,S,U1,532813,,,N,N,+17.9613098,-066.2890687,+17.9613098,-066.2890687
Puerto Rico,G4210,28030133831926,7263525,72,63525,02414910,Playita,Playita comunidad,55,S,U1,1795974,,,N,N,+18.0404816,-065.9071087,+18.0404816,-065.9071087
Puerto Rico,G4210,28030607375581,7263697,72,63697,02414912,Pole Ojea,Pole Ojea comunidad,55,S,U1,1439163,2758,,N,N,+17.9742945,-067.1832209,+17.9747104,-067.1811893
Puerto Rico,G4210,28030605399246,7263820,72,63820,02414913,Ponce,Ponce zona urbana,62,S,U1,73589647,23865451,,Y,N,+18.0007341,-066.6234035,+18.0019551,-066.6234710
Puerto Rico,G4210,280301181550211,7264127,72,64127,02414914,Potala Pastillo,Potala Pastillo comunidad,55,S,U1,1318209,,,N,N,+17.9920347,-066.4967184,+17.9920347,-066.4967184
Puerto Rico,G4210,280303942615774,7264400,72,64400,02631219,Pueblito del Carmen,Pueblito del Carmen comunidad,55,S,U2,2358721,,,N,N,+18.0315451,-066.1655767,+18.0315451,-066.1655767
Puerto Rico,G4210,28030131324109,7264500,72,64500,02414915,Pueblito del Río,Pueblito del Río comunidad,55,S,U1,669094,,,N,N,+18.2279790,-065.8615383,+18.2279790,-065.8615383
Puerto Rico,G4210,28030607375582,7265589,72,65589,02414916,Puerto Real,Puerto Real comunidad,55,S,U1,3095773,1664311,,N,N,+18.0762332,-067.1867043,+18.0764330,-067.1873305
Puerto Rico,G4210,28030598722441,7266492,72,66492,02414917,Punta Santiago,Punta Santiago comunidad,55,S,U1,4024655,6913,,N,N,+18.1617956,-065.7586600,+18.1609301,-065.7587982
Puerto Rico,G4210,28030494373141,7257806,72,57806,02414891,Pájaros,Pájaros comunidad,55,S,U1,3971768,,,N,N,+18.3609349,-066.2184143,+18.3609349,-066.2184143
Puerto Rico,G4210,2803015664531001,7267675,72,67675,02807554,Quebrada Prieta,Quebrada Prieta comunidad,55,S,U1,4899635,,,N,N,+18.2942744,-065.9037559,+18.2942744,-065.9037559
Puerto Rico,G4210,2803082943418,7266660,72,66660,02414918,Quebrada,Quebrada comunidad,55,S,U1,428205,,,N,N,+18.3603959,-066.8354530,+18.3603959,-066.8354530
Puerto Rico,G4210,280303709570885,7267200,72,67200,02585102,Quebrada del Agua,Quebrada del Agua comunidad,55,S,U2,1488655,2558,,N,N,+18.0377523,-066.6846382,+18.0386294,-066.6839285
Puerto Rico,G4210,2803094671522,7268040,72,68040,02414919,Quebradillas,Quebradillas zona urbana,62,S,U1,4927651,1750,,N,N,+18.4723669,-066.9349058,+18.4713426,-066.9349021
Puerto Rico,G4210,2803083778798,7268513,72,68513,02414920,Rafael Capó,Rafael Capó comunidad,55,S,U1,4020313,14165,,N,N,+18.4004883,-066.7897855,+18.3985081,-066.7939776
Puerto Rico,G4210,2803083778799,7268556,72,68556,02414921,Rafael González,Rafael González comunidad,55,S,U1,1079365,386,,N,N,+18.4263900,-066.7871229,+18.4253787,-066.7843603
Puerto Rico,G4210,2803082372668,7268599,72,68599,02414922,Rafael Hernández,Rafael Hernández comunidad,55,S,U1,733180,,,N,N,+18.4718594,-067.0785832,+18.4718594,-067.0785832
